id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
35797,Villa Dante,153786,Dici,,Cuajimalpa de Morelos,19.38283,-99.27178,Entire home/apt,4001,1,0,,,1,363,0,
783480,"Area Sta.Fe,IberoABC Hospital Rooms",4129056,Janet,,Cuajimalpa de Morelos,19.35379,-99.28459,Private room,500,2,27,2019-11-30,0.26,2,363,0,
44616,CONDESA HAUS  B&B,196253,Condesa Haus Bed & Breakfast  CDMX,,Cuauhtémoc,19.41162,-99.17794,Entire home/apt,18000,1,58,2022-08-29,0.44,12,331,8,
796477,Classic but Modern Apartment in Condesa,4195771,Jair,,Cuauhtémoc,19.41824,-99.1756,Private room,599,3,144,2022-05-18,1.52,1,323,3,
56074,Great space in historical San Rafael,265650,Maris,,Cuauhtémoc,19.43977,-99.15605,Entire home/apt,650,2,76,2022-09-08,0.54,2,354,15,
817291,Live Mexico City Like a Small Town,4017148,Alberto & Lu,,Benito Juárez,19.38468,-99.17708,Entire home/apt,740,2,61,2021-10-31,0.51,1,314,1,
822005,AMAZING LOFT in the heart of CDMX,4316391,Alejandro,,Miguel Hidalgo,19.40243,-99.17828,Entire home/apt,1441,4,51,2022-08-13,0.46,1,319,2,
58955,Entire beautiful duplex in la Roma,282620,Laura,,Cuauhtémoc,19.42113,-99.15955,Entire home/apt,1797,3,47,2022-09-09,0.36,1,1,5,
61792,Spacious Clean Quiet room (own bath) in la Condesa,299558,Roberto,,Cuauhtémoc,19.41083,-99.18057,Private room,1198,2,58,2022-06-15,0.97,1,175,6,
824016,Suite 5 - Suites Condesa Mexico,4326326,Rodrigo,,Cuauhtémoc,19.40915,-99.17321,Entire home/apt,900,30,46,2019-11-07,0.41,6,206,0,
826691,Suite 7 - Suites Condesa Mexico,4326326,Rodrigo,,Cuauhtémoc,19.40915,-99.17321,Entire home/apt,850,180,18,2019-05-11,0.17,6,326,0,
67703,"2 bedroom apt. deco bldg, Condesa",334451,Nicholas,,Cuauhtémoc,19.41152,-99.16857,Entire home/apt,2496,4,43,2022-07-07,0.33,2,324,4,
70644,Beautiful light Studio Coyoacan- full equipped !,212109,Trisha,,Coyoacán,19.35448,-99.16217,Entire home/apt,1178,7,113,2022-09-05,0.87,2,156,8,
107078,NEW  DESIGNER LOFT,540705,Andrea,,Miguel Hidalgo,19.43211,-99.19327,Entire home/apt,3754,3,10,2019-10-05,0.13,3,281,0,
131610,MARIA DEL ALMA,647454,Fernando,,Coyoacán,19.35416,-99.16488,Private room,1360,1,0,,,3,88,0,
165772,BEST 4BR 4 BH HOUSE IN S. MIGUEL CHAPULTEPEC,790208,Maria Jose,,Miguel Hidalgo,19.40826,-99.18659,Entire home/apt,3794,2,281,2022-08-31,2.07,6,238,9,
171109,Cool room near WTC and Metrobus,816295,Carlos,,Benito Juárez,19.39675,-99.17581,Private room,290,4,84,2022-08-29,0.81,2,300,11,
826760,Suite 12 - Suites Condesa Mexico,4326326,Rodrigo,,Cuauhtémoc,19.40915,-99.17321,Entire home/apt,971,4,17,2020-03-15,0.15,6,206,0,
180808,"Huge Luxurious Suite 70's style, perfectly located",36836,Roberto,,Cuauhtémoc,19.4239,-99.1689,Entire home/apt,1093,3,40,2022-08-03,0.32,1,143,3,
828714,Apartment with Internet & 2 cable TV's,4344353,Miriam,,Coyoacán,19.34183,-99.15533,Entire home/apt,600,1,25,2018-05-21,0.34,1,233,0,
187030,Spacious apt with the best rooftop in Condesa,899360,Julian,,Cuauhtémoc,19.41057,-99.1773,Entire home/apt,50000,14,99,2022-07-01,0.75,6,0,2,
832805,ROOMS CASA INDIGO WITH TERRACE AT CITY CENTER,3777702,Abraham,,Cuauhtémoc,19.44262,-99.14566,Private room,440,1,127,2022-09-06,1.07,6,297,4,
187745,Extraordinarily Spacious Apt. in Condesa,899360,Julian,,Cuauhtémoc,19.41057,-99.1773,Entire home/apt,5000,14,24,2018-01-03,0.22,6,265,0,
194937,Sunny & Fresh Apt. with best rooftop in Condesa,899360,Julian,,Cuauhtémoc,19.41057,-99.1773,Entire home/apt,2000,3,65,2022-07-08,0.49,6,0,1,
198778,Smack in the Middle of La Condesa,970609,Morgana & Omar,,Cuauhtémoc,19.41554,-99.17927,Entire home/apt,799,2,171,2021-02-10,1.27,2,325,0,
844818,Well located on calm neighborhood,4410326,Fernando,,Benito Juárez,19.38336,-99.18197,Private room,460,2,8,2019-11-24,0.07,1,269,0,
204887,"Traditional neighborhood: Escandón, Condesa & Roma",998053,MaryJo,,Cuauhtémoc,19.4059,-99.17548,Entire home/apt,1200,3,27,2021-11-13,0.22,1,328,1,
858277,"Beautiful, Big apartment, Condesa,",3200155,Paulina,,Cuauhtémoc,19.41319,-99.1758,Entire home/apt,1897,2,136,2020-03-03,1.15,2,213,0,
865012,Business Suite RED near Reforma Av.,3850198,Hermann,,Cuauhtémoc,19.43078,-99.17011,Hotel room,1098,2,31,2022-01-01,0.27,10,348,1,
217685,Spacious and cozy apartment in trendy Condesa,184410,Veronica,,Cuauhtémoc,19.40491,-99.17177,Entire home/apt,802,7,31,2022-09-19,0.34,1,204,17,
245507,"Best location in town, Reforma Ave area.",1288063,Francisco,,Cuauhtémoc,19.4236,-99.16979,Entire home/apt,899,1,309,2022-08-29,2.32,2,308,35,
865070,"Lovely comfortable room facing garden, Alcatraz",3991683,Leonora,,Coyoacán,19.34424,-99.17095,Hotel room,600,3,9,2021-08-20,0.08,2,364,0,
247543,"Independent studio, top location",1297488,Petra,,Cuauhtémoc,19.43516,-99.13806,Entire home/apt,599,3,87,2022-08-06,0.66,5,0,7,
868843,Business Suite PURPLE near Reforma,3850198,Hermann,,Cuauhtémoc,19.43068,-99.17007,Hotel room,998,2,44,2022-08-28,0.44,10,345,9,
868986,Business Suite BLUE near Reforma Av,3850198,Hermann,,Cuauhtémoc,19.4306,-99.17074,Entire home/apt,998,2,22,2022-08-01,0.19,10,349,4,
252618,"""Chavela"" Private & Furnished Room",1326107,Jacqueline,,Cuauhtémoc,19.41472,-99.15602,Private room,524,5,18,2022-03-05,0.14,4,346,2,
256555,GREAT HOUSE IN S MIGUEL CHAPULTEPEC,790208,Maria Jose,,Miguel Hidalgo,19.40663,-99.18653,Entire home/apt,3315,2,310,2022-09-05,2.36,6,238,32,
276504,High End Condo with golf package,1444589,Michael,,Iztacalco,19.38061,-99.12729,Entire home/apt,1997,7,0,,,1,0,0,
281134,COOL PENT HOUSE APARTMENT @CONDESA,196253,Condesa Haus Bed & Breakfast  CDMX,,Cuauhtémoc,19.41108,-99.17634,Hotel room,2860,1,7,2019-10-05,0.07,12,347,0,
869063,Business Suite BLACK near Reforma,3850198,Hermann,,Cuauhtémoc,19.43052,-99.17003,Hotel room,998,2,19,2022-03-11,0.23,10,327,1,
287940,Furnished lovely cozy studio,1497087,Penelope,,Cuauhtémoc,19.41241,-99.1753,Entire home/apt,599,1,367,2022-08-22,3.31,10,316,46,
291804,A nice room with great location,1511568,Luis Ernesto,,Benito Juárez,19.36305,-99.15412,Private room,600,2,0,,,1,365,0,
883511,Cozy House with Roofterrace group 29 pax Center DF,3777702,Abraham,,Cuauhtémoc,19.44207,-99.14797,Entire home/apt,2796,1,217,2022-09-05,1.85,6,259,29,
323030,Comfy in the Middle of La Condesa,970609,Morgana & Omar,,Cuauhtémoc,19.41368,-99.17907,Entire home/apt,799,2,189,2022-06-02,1.48,2,292,8,
324769,2Room new apartment in modern complex,1661848,David,,Miguel Hidalgo,19.45906,-99.19071,Entire home/apt,600,3,42,2022-04-02,0.37,1,155,5,
898633,1 Bedroom Apt with Balcony  / City skyline view,4796027,Marco,,Cuauhtémoc,19.42063,-99.16586,Entire home/apt,1638,3,52,2022-07-06,0.45,3,295,3,
325812,"Confortable private room, downtown Mexico City.",1666388,Angeles (Anjali),,Cuauhtémoc,19.43319,-99.14665,Private room,499,4,107,2020-09-19,1.02,1,68,0,
913084,15 blocks from Paseo de la Reforma,4647293,Martina,,Miguel Hidalgo,19.43956,-99.17263,Entire home/apt,810,2,142,2022-08-07,1.25,2,285,25,
326296,WONDERFUL ROOM IN COYOACAN HOUSE,1664327,Edoardo,,Coyoacán,19.34034,-99.18345,Private room,346,2,197,2022-09-20,1.69,2,319,4,
939721,Radiant Apartment with Terrace in Roma Norte,4821807,Alex,,Cuauhtémoc,19.42288,-99.15488,Entire home/apt,1555,3,468,2022-09-11,4.06,3,301,50,
326475,Room in contemporary chic apt: Roma-Best location,1670032,Maria Isabel,,Cuauhtémoc,19.41444,-99.15734,Private room,600,2,115,2022-09-11,1.27,2,6,9,
329776,Habitación Verde.,1683373,Miguel,,Tlalpan,19.2751,-99.17757,Private room,300,2,16,2021-12-25,0.26,5,0,1,
997247,NEW! HISTORIC BUILDING -BEST STREET,5479592,Lorenzo,,Cuauhtémoc,19.41434,-99.15857,Entire home/apt,1726,2,404,2022-09-02,3.55,1,322,29,
331030,Rento recámara en Coyoacán centro,1688597,Emma,,Coyoacán,19.34549,-99.15872,Private room,1300,2,0,,,1,363,0,
1007174,Private en suite in City house,5540061,Julian,,Cuauhtémoc,19.43817,-99.15466,Private room,799,3,9,2017-10-01,0.08,1,364,0,
331788,"CONDESA COZY, COMFORTABLE APARTMENT",1691633,Sandro & Ines,,Cuauhtémoc,19.41975,-99.17341,Entire home/apt,1538,3,337,2020-03-07,2.63,1,7,0,
1011428,PLAZA DEL ARCÁNGEL EN SAN ÁNGEL,5307709,Rosa María,,Álvaro Obregón,19.34406,-99.19413,Entire home/apt,7001,7,18,2022-07-31,0.16,1,260,2,
350079,beautiful furnished room Rome area,1773936,Elizabeth,,Cuauhtémoc,19.40639,-99.16686,Private room,1098,5,0,,,1,365,0,
357324,Recámara luminosa y jardín,1808252,Sara,,Miguel Hidalgo,19.40237,-99.24315,Private room,2000,1,0,,,1,365,0,
1013504,"OASIS IN COYOACAN, SHARED HOUSE",1664327,Edoardo,,Coyoacán,19.34034,-99.18345,Private room,280,4,51,2022-09-02,0.47,2,315,4,
362583,Spacious Modern Apt. with Parking Near Reforma Ave,1832239,Maria  & Jennifer,,Cuauhtémoc,19.43165,-99.17132,Entire home/apt,1598,2,34,2022-07-24,0.29,1,287,11,
370092,Condesa Roma WTC Loft,618769,Ricardo,,Cuauhtémoc,19.40213,-99.16924,Entire home/apt,579,1,392,2022-09-04,3.07,4,142,52,
1022380,Feel the Magic of Mexico City from this Duplex Loft,3285196,Juan Carlos,,Cuauhtémoc,19.43271,-99.13857,Entire home/apt,1358,1,326,2022-09-03,2.84,7,0,37,
1051636,Chilango chic: room historic Condesa DF,1809694,Deborah,,Cuauhtémoc,19.40592,-99.1691,Private room,779,2,27,2022-04-21,0.24,1,336,4,
373792,"Great Accommodation in Condesa , modern , secure",1821523,Jorge,,Cuauhtémoc,19.41277,-99.17546,Private room,899,2,13,2021-11-05,0.10,1,364,1,
1066945,"Villa Alfonsina, Heart of Coyoacan",5870021,Héctor,,Coyoacán,19.35445,-99.16251,Private room,1177,2,146,2022-09-04,1.35,5,337,3,
375032,Distrito Condesa entire house or by room,1886913,Distrito Condesa,,Cuauhtémoc,19.4075,-99.17561,Private room,13500,1,51,2022-05-09,0.41,10,358,5,
382712,SALUDOS MI NOMBRE ES FERNANDO,1918084,Fernando,,Miguel Hidalgo,19.45684,-99.17179,Private room,700,1,0,,,1,365,0,
1087636,Apartment at south of Mexico city,5975456,Pamela,,Coyoacán,19.30523,-99.18356,Private room,450,1,31,2022-09-07,0.33,1,338,5,
1107979,Bedroom for rent,6083480,Juan Carlos,,Iztapalapa,19.32227,-99.09046,Private room,258,1,1,2017-02-25,0.01,1,365,0,
386265,"Room colonial, green, Coyoacán (Women only)",1933252,Esther,,Coyoacán,19.3424,-99.15419,Private room,297,4,11,2022-09-13,0.11,2,352,1,
395446,Cool apartment with  the Best Roof Top in Condesa,899360,Julian,,Cuauhtémoc,19.41068,-99.17732,Entire home/apt,2300,14,20,2022-08-05,0.17,6,0,7,
1130658,"Comfort, convenience & security, all in one place",6203086,Jose,,Benito Juárez,19.36809,-99.17821,Entire home/apt,850,2,26,2022-01-04,0.24,3,205,5,
419110,Comfy clean Roøm @Cozy apartment,2084312,Sara,,Cuauhtémoc,19.41017,-99.17886,Private room,659,3,53,2019-11-04,0.70,1,88,0,
454077,Explore the City's Historic Center,2256144,Fernanda,,Cuauhtémoc,19.42454,-99.13845,Private room,500,1,2,2017-09-16,0.02,1,365,0,
454693,"Condesa, ideal for tourism or remote work",1601561,Sylvia Eugenia,,Cuauhtémoc,19.40836,-99.1733,Entire home/apt,1569,3,247,2022-09-13,1.99,1,231,17,
1135302,"Location & security, double bedroom apartment",6203086,Jose,,Benito Juárez,19.36613,-99.17831,Private room,440,2,9,2021-12-25,0.11,3,204,1,
1164876,Beautiful designer artists home..,212109,Trisha,,Coyoacán,19.35164,-99.15289,Entire home/apt,4893,10,6,2017-12-30,0.06,2,96,0,
456242,Nice and cozy room with terrace!!!!,1767559,Anna,,La Magdalena Contreras,19.33036,-99.21737,Private room,800,3,2,2015-07-08,0.02,2,265,0,
1167552,"Cuarto Amplio con Estudio, Roma DF.",6393641,José,,Cuauhtémoc,19.41317,-99.15735,Private room,502,3,127,2022-09-16,1.12,1,68,18,
458808,Departamento  Roma Norte- Sanitizado,2281290,Suites,,Cuauhtémoc,19.42675,-99.1613,Entire home/apt,759,1,64,2022-08-01,0.76,49,344,23,
1170780,"Renew Room, near to Condesa",6409883,Pato,,Benito Juárez,19.39129,-99.1888,Private room,420,3,17,2019-04-28,0.16,2,264,0,
486913,Spacious 60´s / San Rafael-Reforma check in 24hrs,2409917,Darío,,Cuauhtémoc,19.43898,-99.16142,Entire home/apt,749,1,31,2022-08-26,0.25,3,325,8,
1187817,Suite 1 - Suites Condesa Mexico,4326326,Rodrigo,,Cuauhtémoc,19.40915,-99.17321,Entire home/apt,900,120,50,2018-11-24,0.44,6,364,0,
491412,Luxury Room for rent in Santa Fe area México City,2428947,Esther,,Miguel Hidalgo,19.38875,-99.24067,Private room,1143,7,0,,,2,279,0,
1226234,Cosy apartment in Polanco near park,6688806,Anne,,Miguel Hidalgo,19.42948,-99.19179,Entire home/apt,2358,10,23,2022-01-03,0.26,1,71,1,
499553,"Deluxe 4-BR penthouse, views, historic center",1297488,Petra,,Cuauhtémoc,19.43621,-99.13874,Entire home/apt,3734,3,24,2022-08-05,0.19,5,107,1,
1236668,Contemporary apt. in historic spot,5525131,Yolanda,,Cuauhtémoc,19.4336,-99.13224,Entire home/apt,1178,4,6,2022-09-03,0.05,1,352,1,
499676,"Fabulous 3BR penthouse, Views, Historic Center",1297488,Petra,,Cuauhtémoc,19.43651,-99.13905,Entire home/apt,6011,3,2,2014-12-14,0.02,5,217,0,
1283294,♡ 50%Off Exclusive King Size Pool & Gym US Embassy,5755202,Andres,,Cuauhtémoc,19.42801,-99.16467,Entire home/apt,2904,1,137,2022-08-16,1.29,46,80,9,
501037,The best cheap flat in La Condesa!!,1364145,Humberto,,Cuauhtémoc,19.41578,-99.17425,Entire home/apt,1400,5,89,2022-09-08,0.72,2,38,24,
1286695,"Comfortable, beautiful and convenient pied à terre",6998716,Maria,,Miguel Hidalgo,19.43514,-99.18361,Entire home/apt,959,4,26,2022-06-12,0.35,1,274,4,
1288566,Luxury Loft-Style Apartment in Vibrant Polanco Neighborhood,540705,Andrea,,Miguel Hidalgo,19.43179,-99.19426,Entire home/apt,3375,3,75,2022-09-05,0.94,3,281,26,
517503,Nice big room near airport,2547499,Irma,,Venustiano Carranza,19.43784,-99.07903,Private room,550,1,198,2022-06-02,3.64,2,337,29,
521867,Beautiful  bedroom in Mexico City near Sta Fe,2566613,Flor,,Álvaro Obregón,19.38552,-99.22276,Private room,500,2,0,,,1,87,0,
1309198,¡ Hermosa habitación en la Ciudad de México !,7116734,Mafer,,Coyoacán,19.34356,-99.1286,Private room,350,3,1,2018-08-10,0.02,4,55,0,
525618,Beautiful Colonia Roma apartment,2566629,Alejandra & Billy,,Cuauhtémoc,19.41588,-99.15981,Entire home/apt,2282,120,26,2018-09-10,0.21,1,171,0,
527473,Roma Condesa Espectacular Home,158585,Fernando,,Cuauhtémoc,19.41887,-99.17333,Entire home/apt,3620,2,264,2022-09-05,2.15,1,207,52,
544105,"Nuevo Polanco, increíble ubicación! (Hab Priv)",2674950,Elizabeth,,Miguel Hidalgo,19.4419,-99.20079,Private room,750,2,37,2022-07-03,0.58,1,85,8,
1324525,Comfortable stay at sunny flat,7189850,Monica,,Benito Juárez,19.38366,-99.16569,Private room,500,1,3,2015-12-24,0.03,1,363,0,
1363110,"Hermosa recámara, cerca La Condesa",6409883,Pato,,Benito Juárez,19.39165,-99.18885,Private room,420,3,26,2018-11-12,0.24,2,264,0,
567176,Un descanso en CDMX,2336127,Ana Karen,,Cuauhtémoc,19.45595,-99.15944,Private room,210,7,24,2020-01-18,0.28,1,357,0,
1369572,"Cozy, chic & peaceful  apartment.",7427682,Julia,,Benito Juárez,19.38148,-99.18216,Private room,600,3,0,,,1,351,0,
571166,MODERN/HIP FURNISHED APARTMENT ( S1 Condesa Haus),196253,Condesa Haus Bed & Breakfast  CDMX,,Cuauhtémoc,19.41346,-99.1775,Hotel room,2600,1,1,2019-02-08,0.02,12,265,0,
579534,"""Frida"" beautiful Private Room",1326107,Jacqueline,,Cuauhtémoc,19.41269,-99.15512,Private room,550,5,15,2022-09-07,0.14,4,324,7,
583039,"historic center, balcony overlooking the city 12D",2872228,Bruce,,Cuauhtémoc,19.43374,-99.14616,Entire home/apt,1518,2,67,2022-09-18,0.56,13,194,14,
1378164,Prívate apartment next to public transport,2492211,Daniel,,Benito Juárez,19.39829,-99.13817,Entire home/apt,420,20,38,2022-04-02,0.77,1,109,3,
1380783,Chic Room in Luxury Polanco,7477163,Rodrigo,,Miguel Hidalgo,19.42903,-99.19238,Private room,2496,2,116,2019-05-29,1.09,1,365,0,
607833,Apartment close to the Basílica.,1849414,Omar,,Gustavo A. Madero,19.48321,-99.11241,Private room,400,3,6,2016-06-01,0.05,1,87,0,
1392308,"CITY CENTER 2BR,  SECURE, City Tours, Lap Pool 416",2872228,Bruce,,Cuauhtémoc,19.43432,-99.14581,Entire home/apt,1258,25,55,2020-03-16,0.51,13,205,0,
609012,Beautiful appartement on Reforma,2944126,Dacio,,Cuauhtémoc,19.43221,-99.15708,Entire home/apt,1498,4,24,2020-03-30,0.20,1,352,0,
1403168,Habitación disponible,7569372,Paola,,Miguel Hidalgo,19.40288,-99.17884,Private room,561,2,1,2020-02-26,0.03,1,365,0,
1403218,HOUSE INDIGO IN THE CEN. OF MEX CITY,3777702,Abraham,,Cuauhtémoc,19.44324,-99.14649,Entire home/apt,2796,1,162,2021-01-11,1.50,6,277,0,
609594,House in Xochimilco,2223274,Luis,,Xochimilco,19.26541,-99.11365,Entire home/apt,600,21,12,2020-10-06,0.13,1,295,0,
610914,"Stylish 2BR penthouse, views, in Historic Center",1297488,Petra,,Cuauhtémoc,19.43427,-99.13832,Entire home/apt,4992,3,1,2015-10-12,0.01,5,217,0,
1404363,SPOTLESS beautiful sunny loft in Del Valle,5341352,Maria Giselle,,Benito Juárez,19.38015,-99.17402,Entire home/apt,980,4,130,2022-05-16,1.17,2,203,14,
611337,"Magnificent 2-BR apartment, views",1297488,Petra,,Cuauhtémoc,19.43423,-99.13718,Entire home/apt,5991,3,4,2016-12-24,0.05,5,217,0,
613181,90m2 / Mexico City's Hist. downtown,3040937,Jano,,Cuauhtémoc,19.43826,-99.1366,Entire home/apt,1362,3,180,2022-06-22,1.46,1,338,7,
617137,Apt near Mexico City's downtown,3059169,Andoni,,Cuauhtémoc,19.44614,-99.15868,Shared room,2000,1,0,,,1,365,0,
1411454,Modern Suite in Roma Mansion,7609684,Juan Carlos,,Cuauhtémoc,19.41701,-99.1658,Entire home/apt,1700,3,300,2022-09-08,2.71,3,121,34,
1429120,Great location & security single bedroom Apartment,6203086,Jose,,Benito Juárez,19.36926,-99.1804,Private room,290,2,28,2022-08-13,0.26,3,204,5,
1441365,Fancy Furnished Apartment & Great Location,7738527,Viridiana,,Cuauhtémoc,19.42029,-99.17323,Entire home/apt,1438,4,95,2022-08-29,0.89,2,329,12,
628081,"Sunny comfy flat,with terrace. Great location!",2991302,Laura,,Cuauhtémoc,19.41936,-99.17281,Entire home/apt,1569,3,267,2022-09-06,2.24,2,304,20,
1441434,For Foreign business guest+WiFi+Spa+Pool+Jacuzzi+,7740056,Mireya Cristina,,Cuauhtémoc,19.427969,-99.161293,Entire home/apt,1379,2,208,2022-08-21,1.87,2,157,3,
640803,"Juan O'Gorman House - Studio,",3200155,Paulina,,Álvaro Obregón,19.35106,-99.19789,Entire home/apt,6561,4,22,2017-05-19,0.18,2,362,0,
1462549,Charming loft near Reforma Ave.,7838265,Ernesto,,Miguel Hidalgo,19.42833,-99.17634,Entire home/apt,972,5,79,2022-09-05,0.72,10,24,11,
642797,"Big Penthouse, Unmatched View. Great Location.",3151538,Leon,,Miguel Hidalgo,19.41499,-99.18215,Entire home/apt,7968,5,94,2022-08-09,0.79,1,320,4,
1476127,Habitación  Frida - cocina y balcón  compartido,7900007,Lety Y Richard,,Benito Juárez,19.38021,-99.16878,Private room,750,1,189,2022-09-16,1.72,2,349,20,
654040,Private room in nice apartment,3289927,Yaotl,,Miguel Hidalgo,19.44232,-99.18332,Private room,580,3,1,2016-08-03,0.01,2,365,0,
1483498,Location: Sunny & Cozy 2bedrms 1.5baths,7936694,Luz,,Cuauhtémoc,19.4144,-99.17742,Entire home/apt,1061,2,212,2022-09-11,1.93,1,164,18,
654106,1 private room in a nice apartment,3289927,Yaotl,,Miguel Hidalgo,19.443330584426676,-99.1849699728864,Private room,560,5,1,2013-12-21,0.01,2,365,0,
1483664,Short/Long Term near Coyoacan&Cntr Nat delas Artes,6373011,La Casita DF,,Iztapalapa,19.35796,-99.12219,Private room,600,30,3,2018-10-29,0.05,2,365,0,
655422,"Comfortable and luminous house, 3 levels, 1-10 prs",3299226,Carlos,,Venustiano Carranza,19.41417,-99.11566,Entire home/apt,1800,2,77,2022-06-12,0.63,1,343,4,
1547284,SUPER CLEAN great sunny apartment in Del Valle,5341352,Maria Giselle,,Benito Juárez,19.37845,-99.17221,Entire home/apt,697,1,49,2021-11-10,0.45,2,329,2,
691019,Modern Complex in Historic District⭐️,3531879,Gonzalo & Sandra,,Cuauhtémoc,19.43048,-99.14461,Entire home/apt,1278,14,260,2022-05-15,2.14,3,222,6,
1555819,New Suite in Vintage Home in Roma/Condesa,8282570,Thomas,,Cuauhtémoc,19.41709,-99.16603,Entire home/apt,1800,3,296,2022-09-18,2.68,3,133,35,
1565220,Descansa en la Suite de la Abuelita San Angel CDMX,2518152,Martha Y Pancho,,Álvaro Obregón,19.34735,-99.19016,Hotel room,2900,1,23,2018-06-02,0.21,7,356,0,
696031,Simple y Práctico a 2 cuadras de Polanco,3531879,Gonzalo & Sandra,,Miguel Hidalgo,19.44226,-99.18406,Entire home/apt,1200,30,146,2022-07-24,1.23,3,325,1,
1627630,Recline on the Terrace of this 1920s Art Nouveau Mansion,8282570,Thomas,,Cuauhtémoc,19.41501,-99.16565,Entire home/apt,1800,3,280,2022-08-25,2.56,3,120,34,
696037,"3 Bedrooms, 2 blocks from Polanco - ALL RENOVATED!",3531879,Gonzalo & Sandra,,Miguel Hidalgo,19.4418,-99.18402,Entire home/apt,1560,24,37,2021-12-31,0.31,3,332,2,
712611,New Home sweet Home Roma/Condesa,3648353,Eduardo,,Cuauhtémoc,19.41046,-99.16409,Entire home/apt,899,3,170,2020-11-02,1.44,1,38,0,
1635595,Stylish home in the heart of Mexico City,8686853,Marina,,Cuauhtémoc,19.43149,-99.165543,Entire home/apt,1977,1,15,2022-09-19,1.64,1,11,15,
728372,Casa Indigo in the Center DF groups until 29 Pers,3777702,Abraham,,Cuauhtémoc,19.44222,-99.14461,Entire home/apt,2796,1,117,2022-08-11,0.97,6,264,10,
1656382,Habitación individual c baño propio,796221,Karla,,Cuauhtémoc,19.41095,-99.18215,Private room,1278,1,0,,,1,365,0,
729898,HEART OF CONDESA  ART DECO BUILDING,1288063,Francisco,,Cuauhtémoc,19.41226,-99.16594,Entire home/apt,1378,1,338,2022-02-27,2.84,2,207,29,
1676923,Two Floor apartment in Porfirian Town House,18979393,Eva,,Cuauhtémoc,19.41919,-99.15894,Entire home/apt,1957,2,279,2022-09-14,2.62,1,286,53,
1689161,"Cozy apartment in Condesa, Mexico",8879557,Ana & Javier,,Cuauhtémoc,19.41147,-99.17284,Entire home/apt,1130,2,117,2022-07-01,1.09,1,228,12,
737328,Business Suite BEIGE near Reforma,3850198,Hermann,,Cuauhtémoc,19.43059,-99.17073,Hotel room,1098,2,23,2022-03-20,0.19,10,324,1,
1727725,"Descansa en la suite del geógrafo, San Angel CDMX",2518152,Martha Y Pancho,,Álvaro Obregón,19.34923,-99.19307,Private room,2200,1,31,2019-11-17,0.29,7,365,0,
741557,Business Suite ORANGE near Reforma,3850198,Hermann,,Cuauhtémoc,19.43059,-99.17073,Entire home/apt,1098,2,6,2017-12-21,0.05,10,326,0,
1736063,"Cómodo Estudio del Botánico, San Angel CDMX",2518152,Martha Y Pancho,,Álvaro Obregón,19.34723,-99.19396,Hotel room,1800,1,38,2022-08-14,0.36,7,358,4,
1768385,Amazing location /  Behind Hilton Hotel,1004821,Angela,,Cuauhtémoc,19.43432,-99.14581,Entire home/apt,850,2,309,2022-09-12,2.92,5,139,72,
757338,"5 rooms common areas, private residence",3991683,Leonora,,Coyoacán,19.3454,-99.16951,Hotel room,3180,3,32,2020-01-01,0.27,2,358,0,
1797749,40's Apartment downtown Mexico City,1498570,Manuel,,Cuauhtémoc,19.41143,-99.16533,Entire home/apt,1519,2,102,2022-09-18,0.95,1,340,30,
760912,"Stylish bachelor pad in La Roma, DF",3817743,Max,,Cuauhtémoc,19.40891,-99.16083,Private room,799,1,5,2016-01-30,0.04,1,363,0,
1798108,Near park Mexico. Brilliant and renovated flat!,1595855,Yahir,,Cuauhtémoc,19.41638,-99.16868,Entire home/apt,1298,10,8,2021-05-09,0.08,1,296,0,
773150,LOVELY LITTLE HOUSE COYOACAN,4079778,Rosa Maria,,Coyoacán,19.34419,-99.16083,Entire home/apt,740,3,12,2018-11-19,0.11,3,91,0,
1826212,nice apartment in colonia del Valle,9556116,Raquel,,Benito Juárez,19.38089,-99.17245,Entire home/apt,1000,5,91,2021-11-19,0.85,1,325,2,
783080,Nice quiet room in a lovely house!!,1767559,Anna,,La Magdalena Contreras,19.33009,-99.21418,Private room,600,1,2,2022-07-31,0.02,2,205,1,
1999474,Big sunny flat Plaza Rio de Janeiro,10300365,Claire,,Cuauhtémoc,19.42064,-99.16134,Entire home/apt,1997,4,57,2022-07-30,0.54,1,201,2,
1850394,xo   PH with roof garden,9664207,Francisco,,Cuauhtémoc,19.43122,-99.15562,Entire home/apt,1631,2,273,2022-09-11,2.56,4,178,23,
2007564,Lovely Bright Studio in Perfect Location!,9155234,Tania,,Miguel Hidalgo,19.40137,-99.17173,Entire home/apt,699,3,88,2020-11-30,0.83,1,229,0,
1869809,Luminoso departamento muy bien ubicado y tranquilo,8793173,Mercedes,,Benito Juárez,19.36823,-99.18607,Entire home/apt,800,8,3,2022-04-30,0.19,1,325,1,
2030859,MASTER ROOM IN THE GREAT HOUSE,790208,Maria Jose,,Miguel Hidalgo,19.40692,-99.18831,Private room,914,2,50,2017-08-14,0.47,6,178,0,
1877286,50% Off 150 Mbps King Size Suite step Condesa Roma,5755202,Andres,,Cuauhtémoc,19.42804,-99.16463,Entire home/apt,2995,1,106,2022-09-09,1.01,46,82,11,
